Unnamed: 0_x,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Unnamed: 0_y,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
1716,Louisa,2642.748366,3521.4231170000003,41.50565103,0.0,11387,IA,865,6029.0,5799.0,4.0,230.0
1717,Louisa,7937.344554,8405.671666,268.7566475,0.0,33153,VA,2923,18790.0,17993.0,4.0,797.0
1718,Loup,292.6110251,292.6110251,234.4491861,60.703645200000004,632,NE,1742,379.0,365.0,4.0,14.0
1719,Love,2629.7202230000003,3398.30653,706.8498448,0.0,9423,OK,2213,5978.0,5765.0,4.0,213.0
1720,Loving,0.0,0.0,0.0,0.0,82,TX,2720,77.0,73.0,5.0,4.0
1721,Lowndes,6083.678646,6092.881892,2962.513063,0.0,11299,AL,44,3827.0,3385.0,12.0,442.0
1722,Lowndes,23002.63789,42424.6374,21.2412138,0.0,109233,GA,493,50366.0,47392.0,6.0,2974.0
1723,Lowndes,15608.68855,20921.78569,131.2231353,0.0,59779,MS,1472,25122.0,23358.0,7.0,1764.0
1724,Lubbock,41120.131669999995,87522.39705,122.7990882,0.0,278831,TX,2721,149461.0,144381.0,3.0,5080.0
1725,Lucas,2205.057046,3104.431339,225.3975617,0.0,8898,IA,866,4405.0,4248.0,4.0,157.0
1726,Lucas,28269.033839999996,101848.3637,0.0,0.0,441815,OH,2129,208736.0,197666.0,5.0,11070.0
1727,Luce,1187.421475,1579.497027,298.5476199,33.22335378,6631,MI,1304,2455.0,2284.0,7.0,171.0
1728,Lumpkin,9035.663347,10152.45154,13.94211367,0.0,29966,GA,494,15321.0,14494.0,5.0,827.0
1729,Luna,9007.182352,13345.57862,1876.697975,1256.1215960000002,25095,NM,1846,10993.0,9092.0,17.0,1901.0
1730,Lunenburg,4968.312538,5954.766643,1.543561785,0.0,12914,VA,2924,5284.0,5014.0,5.0,270.0
1731,Luzerne,32507.31192,67740.11026,0.022529462000000004,0.0,320918,PA,2325,158764.0,148514.0,7.0,10250.0
1732,Lycoming,18887.1708,34657.096410000006,1478.124887,0.0,116111,PA,2326,60904.0,57216.0,6.0,3688.0
1733,Lyman,1564.5706810000001,1620.772487,787.4259359,468.0339222,3755,SD,2448,1790.0,1706.0,5.0,84.0
1734,Lynchburg,9936.499261,24668.210759999998,0.0,0.0,75568,VA,2983,35627.0,33633.0,6.0,1994.0
1735,Lynn,1412.913417,1887.2971489999998,908.3172751,0.0,5915,TX,2722,2760.0,2649.0,4.0,111.0
1736,Lyon,2515.145728,2855.578154,559.8043305,0.0,11581,IA,867,7068.0,6925.0,2.0,143.0
1737,Lyon,3089.837984,7951.215814,803.2997295,0.0,33690,KS,963,16637.0,15924.0,4.0,713.0
1738,Lyon,2232.6151370000002,2462.640469,24.8133667,0.0,8314,KY,1085,2955.0,2790.0,6.0,165.0
1739,Lyon,3332.310849,6309.429174,1347.767154,0.788831944,25857,MN,1382,15286.0,14796.0,3.0,490.0
1740,Lyon,13747.592169999998,15632.789169999998,2141.36969,78.5998155,51980,NV,1788,21895.0,19857.0,9.0,2038.0
1741,Mackinac,2899.810827,3438.7444090000004,1053.666719,19.06808804,11113,MI,1305,5113.0,4616.0,10.0,497.0
1742,Macomb,43223.34014,138448.1708,0.0,0.0,840978,MI,1306,421322.0,397009.0,6.0,24313.0
1743,Macon,8516.890775,10572.55189,1220.091512,0.0,21452,AL,45,7967.0,7326.0,8.0,641.0
1744,Macon,5960.037972,7538.947026999999,47.66422775,0.0,14740,GA,497,4617.0,4193.0,9.0,424.0
1745,Macon,14291.74919,30836.16908,129.6777582,0.0,110768,IL,669,50527.0,46989.0,7.0,3538.0
1746,Macon,4093.2023619999995,5084.968715,444.1639727,0.0,15566,MO,1572,7473.0,7075.0,5.0,398.0
1747,Macon,10083.69129,11927.414920000001,179.97966509999998,0.0,33922,NC,1983,15119.0,14187.0,6.0,932.0
1748,Macon,7708.180641,9014.733299,0.0,0.0,22248,TN,2529,9945.0,9418.0,5.0,527.0
1749,Macoupin,6886.216852,10173.07396,506.76344040000004,0.0,47765,IL,670,23044.0,21587.0,6.0,1457.0
1750,Madera,29547.685569999998,46290.44273,268.131281,0.0,150865,CA,214,60021.0,53719.0,11.0,6302.0
1751,Madison,48660.28152,76298.54183,127.61118119999999,0.0,334811,AL,46,170889.0,161516.0,6.0,9373.0
1752,Madison,5868.759,6311.42065,1882.898373,61.95356029,15717,AR,162,7082.0,6810.0,4.0,272.0
1753,Madison,6345.375986,7617.812615999999,1532.137463,0.0,19224,FL,372,7476.0,7016.0,6.0,460.0
1754,Madison,10061.10129,10930.40036,271.6514645,0.0,28120,GA,498,12626.0,11926.0,6.0,700.0
1755,Madison,1668.7471189999999,2618.985778,485.3580355,0.0,15679,IA,868,8241.0,7916.0,4.0,325.0
1756,Madison,8336.392582999999,16281.220169999999,43.15661144,0.0,37536,ID,599,19755.0,19217.0,3.0,538.0
1757,Madison,34017.49607,58329.58173,1.410374698,0.0,269282,IL,671,132970.0,124983.0,6.0,7987.0
1758,Madison,15081.65489,29908.761960000003,0.0,0.0,131636,IN,762,58222.0,54917.0,6.0,3305.0
1759,Madison,13899.180419999999,25234.25552,4.313393712,0.0,82916,KY,1089,44515.0,42571.0,4.0,1944.0
1760,Madison,1571.409202,4387.974308,77.06266666,0.0,12093,LA,1167,3910.0,3546.0,9.0,364.0
1761,Madison,3677.5269759999996,4944.826516,791.2730428,0.0,12226,MO,1573,5521.0,5196.0,6.0,325.0
1762,Madison,15092.42095,24006.060719999998,1909.662238,0.0,95203,MS,1473,51644.0,49283.0,5.0,2361.0
1763,Madison,2087.6086179999998,2178.221387,845.4436159,74.76823191,7691,MT,1656,4280.0,4125.0,4.0,155.0
1764,Madison,6255.95033,6874.687691,738.9176164,0.0,20764,NC,1984,9470.0,8930.0,6.0,540.0
1765,Madison,4335.227933,7321.711268000001,842.0367413999999,0.0,34876,NE,1744,19206.0,18680.0,3.0,526.0
1766,Madison,14481.04957,18511.33578,5.883224858999999,0.0,73442,NY,1890,33077.0,31201.0,6.0,1876.0
1767,Madison,10927.8247,12824.339320000001,0.0,0.0,43435,OH,2130,20496.0,19670.0,4.0,826.0
1768,Madison,17259.43122,30622.110660000002,673.4664497,0.0,98294,TN,2530,46453.0,43722.0,6.0,2731.0
1769,Madison,2749.150414,4003.2534969999997,440.93155199999995,0.0,13664,TX,2726,5112.0,4893.0,4.0,219.0
1770,Madison,3107.88738,3343.5832960000002,85.30572268,0.0,13308,VA,2925,7224.0,6978.0,3.0,246.0
1771,Magoffin,5910.839625,6543.032434000001,63.70489845,0.0,13333,KY,1090,3509.0,2985.0,15.0,524.0
1772,Mahaska,3831.566928,5775.628616,880.5447370999999,0.0,22381,IA,869,11844.0,11372.0,4.0,472.0
1773,Mahnomen,1956.150956,2120.616876,1054.271346,12.86474198,5413,MN,1384,2405.0,2267.0,6.0,138.0
1774,Mahoning,38682.51013,69033.54497,0.0,0.0,238823,OH,2131,106925.0,100417.0,6.0,6508.0
1775,Major,1680.573632,2166.563893,1077.49691,103.2266855,7527,OK,2217,4298.0,4157.0,3.0,141.0
1776,Malheur,6678.751639,11608.96126,1012.771401,675.9820818,31313,OR,2271,11956.0,11195.0,6.0,761.0
1777,Manassas Park,701.0438222,2140.219695,0.0,0.0,14273,VA,,,,,
1778,Manassas,416.42751699999997,4764.715196,0.0,0.0,37821,VA,2984,21593.0,20696.0,4.0,897.0
1778,Manassas,416.42751699999997,4764.715196,0.0,0.0,37821,VA,2985,8333.0,7984.0,4.0,349.0
1779,Manatee,27664.84579,66808.49451,1846.036509,0.0,322833,FL,373,164899.0,156532.0,5.0,8367.0
1780,Manistee,5543.959949,6451.073588,19.67413119,0.0,24733,MI,1307,10388.0,9697.0,7.0,691.0
1781,Manitowoc,10256.295329999999,16424.77619,0.7771960790000001,0.0,81442,WI,3135,41934.0,39828.0,5.0,2106.0
1782,Marathon,17373.96605,27370.374819999997,1136.971186,0.0,134063,WI,3136,73511.0,70555.0,4.0,2956.0
1783,Marengo,6037.262167,7782.009011,3063.102508,0.0,21027,AL,47,7406.0,6839.0,8.0,567.0
1784,Maricopa,209700.0506,723134.0985,10968.8478,683.4858669,3817117,AZ,110,2013552.0,1910598.0,5.0,102954.0
1785,Maries,2388.019538,2965.9487010000003,149.3094713,0.0,9176,MO,1574,3938.0,3729.0,5.0,209.0
1786,Marin,7541.942868000001,19097.70807,88.99338927,0.0,252409,CA,215,139512.0,134572.0,4.0,4940.0
1787,Marinette,9401.962431,13158.72005,2103.791767,0.356740334,41749,WI,3137,20762.0,19558.0,6.0,1204.0
1788,Marion,9367.247764,11770.42237,106.2215257,0.0,30776,AL,48,12483.0,11615.0,7.0,868.0
1789,Marion,5852.31905,6816.493375,915.9898274,0.0,16653,AR,163,6524.0,6187.0,5.0,337.0
1790,Marion,76844.03665,106295.025,180.65760749999998,0.0,331298,FL,374,130198.0,121727.0,7.0,8471.0
1791,Marion,3910.455329,3910.455329,3645.155814,0.0,8742,GA,499,3445.0,3155.0,8.0,290.0
1792,Marion,3873.705196,6218.321954,614.0851819000001,0.0,33309,IA,870,17446.0,16871.0,3.0,575.0
1793,Marion,8881.852545,12500.51095,1731.532827,0.0,39437,IL,672,18088.0,16865.0,7.0,1223.0
1794,Marion,81215.65785,242064.7956,0.0,0.0,903393,IN,763,472332.0,448369.0,5.0,23963.0
1795,Marion,2880.760781,3654.194243,1032.322498,0.0,12660,KS,965,6163.0,5930.0,4.0,233.0
1796,Marion,4299.563165,5864.388334,91.79791085,0.0,19820,KY,1091,9211.0,8763.0,5.0,448.0
1797,Marion,3023.4250230000002,7218.088164,407.2854376,0.038870241,28781,MO,1575,14756.0,14099.0,5.0,657.0
1798,Marion,10570.06652,12886.40238,1610.2528929999999,0.0,27088,MS,1474,10008.0,9278.0,7.0,730.0
1799,Marion,16519.87492,24050.59796,904.9905052000001,0.0,66501,OH,2132,27771.0,26351.0,5.0,1420.0
1800,Marion,27771.093810000002,81600.98973,51.42383788,0.0,315335,OR,2272,152637.0,143478.0,6.0,9159.0
1801,Marion,10044.27141,14786.723999999998,14.41056733,0.0,33062,SC,2393,12863.0,11581.0,10.0,1282.0
1802,Marion,8860.461493,10824.208999999999,0.152998934,0.0,28237,TN,2531,11693.0,10905.0,7.0,788.0
1803,Marion,3927.7448679999998,4444.49839,520.7974806,0.0,10546,TX,2727,4410.0,4124.0,7.0,286.0
1804,Marion,11730.71666,19040.16979,1.5660371869999998,0.0,56418,WV,3068,25958.0,24174.0,7.0,1784.0
1805,Mariposa,4992.459863,5349.408485,1080.509743,426.03481500000004,18251,CA,216,8027.0,7454.0,7.0,573.0
1806,Marlboro,9930.447804000001,13686.18668,126.15661750000001,0.0,28933,SC,2394,9647.0,8678.0,10.0,969.0
1807,Marquette,8854.787768,14974.16644,1132.3206519999999,93.53309755,67077,MI,1308,33323.0,31325.0,6.0,1998.0
1808,Marquette,3959.6085729999995,4468.36362,56.51324657,0.0,15404,WI,3138,7504.0,7044.0,6.0,460.0
1809,Marshall,26640.16168,35325.406689999996,0.0,0.0,93019,AL,49,40382.0,38049.0,6.0,2333.0
1810,Marshall,5013.274332999999,11024.71876,1410.918189,0.0,40648,IA,871,19452.0,18459.0,5.0,993.0
1811,Marshall,2093.8121309999997,2682.6970739999997,481.15848020000004,0.0,12640,IL,673,5708.0,5330.0,7.0,378.0
1812,Marshall,9525.48075,13253.66619,602.581078,0.0,47051,IN,764,24009.0,23006.0,4.0,1003.0
1813,Marshall,1415.4110039999998,2179.972338,361.749095,0.0,10117,KS,966,5735.0,5568.0,3.0,167.0
1814,Marshall,7251.343983,8379.191892,264.0353145,0.0,31448,KY,1092,14846.0,14017.0,6.0,829.0
1815,Marshall,2055.878753,2395.4272920000003,1605.114035,287.98804789999997,9439,MN,1385,5743.0,5348.0,7.0,395.0
1816,Marshall,13228.904779999999,14752.171380000002,2052.210496,0.0,37144,MS,1475,14446.0,13403.0,7.0,1043.0
1817,Marshall,3887.057389,5232.682747999999,239.70457180000002,0.0,15840,OK,2218,6783.0,6412.0,6.0,371.0
1818,Marshall,1380.6267599999999,1446.131797,1056.569348,0.0,4656,SD,2451,2498.0,2402.0,4.0,96.0
1819,Marshall,6662.28046,10468.95463,290.308448,0.0,30617,TN,2532,14741.0,13917.0,6.0,824.0
1820,Marshall,9780.758933,13049.55566,1404.836066,0.0,33107,WV,3069,14018.0,12829.0,9.0,1189.0
1821,Martin,16766.49256,30601.23756,400.7092867,0.0,146318,FL,375,69503.0,65768.0,5.0,3735.0
1822,Martin,1715.1722,2344.447273,111.9519085,0.0,10334,IN,765,5047.0,4834.0,4.0,213.0
1823,Martin,5646.029003000001,6373.611325,19.02774978,0.0,12929,KY,1093,3236.0,2927.0,10.0,309.0
1824,Martin,3565.673893,5134.082648,1459.0992820000001,0.0,20840,MN,1386,10447.0,10024.0,4.0,423.0
1825,Martin,8178.613654000001,9914.538376,27.97411719,0.0,24505,NC,1985,9717.0,8971.0,8.0,746.0
1826,Martin,922.9946633,1384.4060259999999,453.8567865,103.5618662,4799,TX,2728,2581.0,2491.0,4.0,90.0
1827,Martinsville,1484.19481,5423.794351,0.0,0.0,13821,VA,2986,5357.0,4886.0,9.0,471.0
1828,Mason,2416.1571670000003,3477.00937,328.8221107,0.0,14666,IL,674,6607.0,6136.0,7.0,471.0
1829,Mason,4414.322636,5533.864044,73.44002185,0.0,17490,KY,1094,7447.0,6998.0,6.0,449.0
1830,Mason,6761.1457709999995,8756.602641,75.42864792,0.0,28705,MI,1309,14389.0,13510.0,6.0,879.0
1831,Mason,443.7334732,1046.001017,167.0655138,0.029443222999999998,4012,TX,2729,1802.0,1733.0,4.0,69.0
1832,Mason,14592.303440000002,17422.2094,259.1540642,0.0,60699,WA,3026,23021.0,21208.0,8.0,1813.0
1833,Mason,9904.496206,11036.28665,751.8512881,0.0,27324,WV,3070,9944.0,9095.0,9.0,849.0
1834,Massac,2878.690288,3858.0695170000004,222.45798739999998,0.0,15429,IL,675,6107.0,5664.0,7.0,443.0
1835,Matagorda,8358.471034,12710.52907,1864.2875920000001,0.713102283,36702,TX,2730,17163.0,16007.0,7.0,1156.0
1836,Matanuska-Susitna,17369.87362,20273.64409,1815.89498,264.0448793,88995,AK,86,46260.0,42698.0,8.0,3562.0
1837,Mathews,2189.4658280000003,2335.34509,0.0,0.0,8978,VA,2926,4072.0,3901.0,4.0,171.0
1838,Maui,19581.05368,29323.07498,989.5029958999999,0.0,154834,HI,565,83930.0,80819.0,4.0,3111.0
1839,Maury,13414.7282,19570.74571,525.2710908,0.0,80956,TN,2533,42288.0,40121.0,5.0,2167.0
1840,Maverick,18629.46368,29613.067069999997,658.3633879,14.83260475,54258,TX,2731,23622.0,21109.0,11.0,2513.0
1841,Mayes,10296.38515,13206.32138,44.55544456,0.0,41259,OK,2219,19402.0,18562.0,4.0,840.0
1842,McClain,7858.971878,9045.332873000001,506.5774284,0.0,34506,OK,2214,18756.0,18058.0,4.0,698.0
1843,McCone,568.3299236,568.3539028,531.8858024,482.9567709,1734,MT,1655,1060.0,1037.0,2.0,23.0
1844,McCook,1792.9195730000001,1793.106732,1417.175857,0.0,5618,SD,2449,3126.0,3051.0,2.0,75.0
1845,McCormick,2719.550906,3309.417059,167.7680511,0.0,10233,SC,2392,3441.0,3197.0,7.0,244.0
1846,McCracken,9490.821934,19712.30517,3.9002441489999997,0.0,65565,KY,1086,28783.0,27137.0,6.0,1646.0
1847,McCreary,10108.40753,11369.20384,634.7057877999999,0.0,18306,KY,1087,4835.0,4441.0,8.0,394.0
1848,McCulloch,1036.606444,2311.250662,295.1202624,35.78275348,8283,TX,2723,3920.0,3732.0,5.0,188.0
1849,McCurtain,10721.370359999999,14163.155030000002,2280.554755,1166.456521,33151,OK,2215,14740.0,13568.0,8.0,1172.0
1850,McDonald,8011.1117030000005,9171.029664,512.3587016,0.0,23083,MO,1571,10415.0,9921.0,5.0,494.0
1851,McDonough,8406.498701,14151.194130000002,663.9986067000001,0.0,32612,IL,666,14066.0,13210.0,6.0,856.0
1852,McDowell,14063.221609999999,16397.34401,331.73571560000005,0.0,44996,NC,1982,21260.0,20091.0,6.0,1169.0
1853,McDowell,11696.82131,12805.372790000001,437.5983227,0.0,22113,WV,3067,5331.0,4650.0,13.0,681.0
1854,McDuffie,6230.315404999999,9026.383982,52.31441179,0.0,21875,GA,495,8786.0,8055.0,8.0,731.0
1855,McHenry,29012.432160000004,42633.0123,0.0,0.0,308760,IL,667,165957.0,156973.0,5.0,8984.0
1856,McHenry,1914.623674,1914.623674,1914.623674,899.4324314999999,5395,ND,2052,3281.0,3143.0,4.0,138.0
1857,McIntosh,5182.077397,6161.938029999999,147.071808,0.0,14333,GA,496,5820.0,5442.0,7.0,378.0
1858,McIntosh,374.1224095,526.7713311000001,206.11564769999998,10.07730192,2809,ND,2053,1245.0,1206.0,3.0,39.0
1859,McIntosh,7212.1531939999995,8128.830812,1251.344113,0.0,20252,OK,2216,7085.0,6472.0,9.0,613.0
1860,McKean,7598.839742,11070.74108,51.82441276,0.0,43450,PA,2327,18979.0,17825.0,6.0,1154.0
1861,McKenzie,1591.5335400000001,1716.9639899999997,964.1565706,122.7997222,6360,ND,2054,9209.0,8980.0,3.0,229.0
1862,McKinley,34492.28897,38205.57814,20721.1098,8264.057727,71492,NM,1847,24194.0,21833.0,10.0,2361.0
1863,McLean,19447.21231,38409.58217,444.0111687,0.0,169572,IL,668,90841.0,86482.0,5.0,4359.0
1864,McLean,2673.858606,3198.936625,1.272837396,0.0,9531,KY,1088,4214.0,4006.0,5.0,208.0
1865,McLean,1567.0081699999998,1953.6966530000002,1291.130214,285.4840774,8962,ND,2055,4925.0,4741.0,4.0,184.0
1866,McLennan,46875.72782,82024.69245,920.6749979,0.0,234906,TX,2724,112473.0,107905.0,4.0,4568.0
1867,McLeod,4139.979321,5649.076373,291.9476075,0.0,36651,MN,1383,20203.0,19411.0,4.0,792.0
1868,McMinn,15836.188090000001,19367.30223,0.0,0.0,52266,TN,2527,22610.0,21181.0,6.0,1429.0
1869,McMullen,204.9275342,204.9275342,200.8294385,131.8640781,707,TX,2725,968.0,948.0,2.0,20.0
1870,McNairy,10980.178679999999,11577.86287,374.293475,0.0,26075,TN,2528,8744.0,8002.0,9.0,742.0
1871,McPherson,3736.6141030000003,5758.835914,794.7371383999999,0.0,29180,KS,964,17183.0,16670.0,3.0,513.0
1872,McPherson,136.427386,136.427386,136.427386,130.092534,539,NE,1743,461.0,452.0,2.0,9.0
1873,McPherson,682.4247818,728.9935765,604.1545952,156.51239640000003,2459,SD,2450,1111.0,1074.0,3.0,37.0
1874,Meade,1078.5667310000001,1227.468209,891.2848453,3.1031143169999997,4575,KS,967,2419.0,2347.0,3.0,72.0
1875,Meade,9111.171461,9902.19043,447.2762951,0.0,28602,KY,1095,11795.0,11140.0,6.0,655.0
1876,Meade,3913.3222049999995,6235.298166,806.0471441000001,531.4542282,25434,SD,2452,13312.0,12890.0,3.0,422.0
1877,Meagher,938.9833426000001,938.9833426000001,938.9833426000001,937.4815576,1891,MT,1657,935.0,901.0,4.0,34.0
1878,Mecklenburg,73971.53542999999,188634.2487,0.0,0.0,919628,NC,1986,565288.0,534989.0,5.0,30299.0
1879,Mecklenburg,10293.1054,12592.29493,649.1090514,0.0,32727,VA,2927,12514.0,11748.0,6.0,766.0
1880,Mecosta,15664.477680000002,17713.37099,397.9036803,0.0,42798,MI,1310,19108.0,17932.0,6.0,1176.0
1881,Medina,16167.10633,23723.70979,0.0,0.0,172332,OH,2133,94463.0,90539.0,4.0,3924.0
1882,Medina,12428.64654,14944.5743,509.5838761,7.174383866,46006,TX,2732,20406.0,19515.0,4.0,891.0
1883,Meeker,4390.546745000001,5295.298165,656.2310859,0.0,23300,MN,1387,13339.0,12782.0,4.0,557.0
1884,Meigs,9681.856856,10960.73913,1238.914121,0.0,23770,OH,2134,9093.0,8345.0,8.0,748.0
1885,Meigs,5120.3167140000005,5621.453291,30.098971000000002,0.0,11753,TN,2534,4848.0,4479.0,8.0,369.0
1886,Mellette,993.8667262,993.8667262,988.4118461000002,365.84025160000004,2048,SD,2453,796.0,755.0,5.0,41.0
1887,Menard,1404.853869,2032.740471,4.973986088,0.0,12705,IL,676,6738.0,6421.0,5.0,317.0
1888,Menard,486.1981,661.2517535000001,97.81489513,2.80229487,2242,TX,2733,856.0,812.0,5.0,44.0
1889,Mendocino,19774.254680000002,25101.77809,2717.0359359999998,0.0,87841,CA,217,39930.0,37609.0,6.0,2321.0
1890,Menifee,3011.404235,3155.302864,0.0,0.0,6306,KY,1096,2372.0,2169.0,9.0,203.0
1891,Menominee,4814.86788,7128.751158,331.18571380000003,0.0,24029,MI,1311,11507.0,10887.0,5.0,620.0
1892,Menominee,2355.024216,2355.024216,778.896897,0.0,4232,WI,3139,1605.0,1450.0,10.0,155.0
1893,Merced,35091.73586,79930.30619,768.5310039,0.0,255793,CA,218,114340.0,101362.0,11.0,12978.0
1894,Mercer,3938.4328659999996,4162.711603,361.9720077,0.0,16434,IL,677,8192.0,7679.0,6.0,513.0
1895,Mercer,4783.872783,6167.581714,5.4355361989999995,0.0,21331,KY,1097,9782.0,9295.0,5.0,487.0
1896,Mercer,1068.4364640000001,1238.602142,180.5114358,0.0,3785,MO,1576,1888.0,1804.0,4.0,84.0
1897,Mercer,846.2533322,1185.254661,377.5964624,29.11340534,8424,ND,2056,4310.0,4129.0,4.0,181.0
1898,Mercer,13517.480140000001,45274.31308,0.0,0.0,366513,NJ,1818,198447.0,188505.0,5.0,9942.0
1899,Mercer,5219.9334,7610.713443000001,439.619222,0.0,40814,OH,2135,23003.0,22250.0,3.0,753.0
1900,Mercer,21471.71238,31630.07763,0.0,0.0,116638,PA,2328,52997.0,50107.0,6.0,2890.0
1901,Mercer,17032.48927,24277.41468,502.53405810000004,0.0,62264,WV,3071,21914.0,20322.0,7.0,1592.0
1902,Meriwether,7181.382028,9053.080799,0.0,0.0,21992,GA,500,8672.0,7977.0,8.0,695.0
1903,Merrick,1587.898234,2144.258962,752.0015071,0.0,7845,NE,1745,4026.0,3876.0,4.0,150.0
1904,Merrimack,20709.59101,27102.67168,17.53844287,0.0,146445,NH,1803,80956.0,78464.0,3.0,2492.0
1905,Mesa,17762.2963,31087.6627,1364.886267,3.632275328,146723,CO,293,71779.0,67806.0,6.0,3973.0
1906,Metcalfe,4397.081927,4627.066147,43.51294235,0.0,10099,KY,1098,4009.0,3800.0,5.0,209.0
1907,Miami,10084.58398,13030.13207,766.4035169,0.0,36903,IN,766,15751.0,14931.0,5.0,820.0
1908,Miami,3828.1034659999996,5546.5607740000005,2.232673124,0.0,32787,KS,968,16757.0,16032.0,4.0,725.0
1909,Miami,9487.110129,20554.13679,0.0,0.0,102506,OH,2136,52393.0,50091.0,4.0,2302.0
1910,Miami-Dade,65440.0733,414839.7827,317.86053819999995,300.88475,2496435,FL,376,1317053.0,1239626.0,6.0,77427.0
1911,Middlesex,12524.18754,20908.19512,0.0,0.0,165676,CT,322,92262.0,87695.0,5.0,4567.0
1912,Middlesex,50508.05615,147978.1519,0.0,0.0,1503085,MA,1250,863267.0,829429.0,4.0,33838.0
1913,Middlesex,31614.20925,90972.76947999999,0.0,0.0,809858,NJ,1819,440742.0,418062.0,5.0,22680.0
1914,Middlesex,2622.984825,2912.119545,40.48664684,0.0,10959,VA,2928,4980.0,4769.0,4.0,211.0
1915,Midland,15778.575319999998,19932.3362,50.55271156,0.0,83629,MI,1312,41360.0,39345.0,5.0,2015.0
1916,Midland,19317.35209,35691.89677,72.97575947,17.46739809,136872,TX,2734,88310.0,85257.0,4.0,3053.0
1917,Mifflin,11055.79479,15356.53238,69.62538182,0.0,46682,PA,2329,20913.0,19706.0,6.0,1207.0
1918,Milam,5786.927529,8033.803593000001,1653.1742,0.0,24757,TX,2735,10112.0,9583.0,5.0,529.0
1919,Millard,2936.7564620000003,3586.1110270000004,1546.410285,226.67266899999998,12503,UT,2838,6138.0,5923.0,4.0,215.0
1920,Mille Lacs,5655.442515,7164.4774,97.51568116,0.0,26097,MN,,,,,
1921,Miller,8047.198809,14807.806190000001,2163.17458,0.0,43462,AR,164,19910.0,18916.0,5.0,994.0
1922,Miller,2109.1472350000004,2406.280882,120.141681,0.0,6125,GA,501,2671.0,2526.0,5.0,145.0
1923,Miller,7622.047259,9460.424062,187.7206866,0.0,24748,MO,1577,11656.0,10954.0,6.0,702.0
1924,Mills,2283.270512,2996.370523,351.0155909,0.0,15059,IA,872,7430.0,7125.0,4.0,305.0
1925,Mills,1145.429631,1570.043431,481.107658,0.0,4936,TX,2736,1988.0,1915.0,4.0,73.0
1926,Milwaukee,31180.494280000003,186458.4403,0.0,0.0,947735,WI,3140,477410.0,449974.0,6.0,27436.0
1927,Miner,450.0547898,636.2101757999999,129.3844301,0.0,2389,SD,2454,1209.0,1180.0,2.0,29.0
1928,Mineral,167.5294115,167.5294115,160.4080156,145.6573042,712,CO,294,445.0,429.0,4.0,16.0
1929,Mineral,1338.405268,1432.355079,760.0982743,164.6225744,4223,MT,1658,1725.0,1581.0,8.0,144.0
1930,Mineral,881.1490359999999,1523.06869,580.1075356,154.42234240000002,4772,NV,1789,1617.0,1451.0,10.0,166.0
1931,Mineral,6663.9129649999995,8616.789067,70.90290354,0.0,28212,WV,3072,11594.0,10742.0,7.0,852.0
1932,Mingo,10092.98,11812.47911,0.0,0.0,26839,WV,3073,7229.0,6278.0,13.0,951.0
1933,Minidoka,4624.107588,6585.9294469999995,368.18185839999995,0.0,20069,ID,600,10677.0,10280.0,4.0,397.0
1934,Minnehaha,13718.07235,32891.8049,320.74449350000003,0.0,169468,SD,2455,106109.0,103238.0,3.0,2871.0
1935,Missaukee,5332.128252,5628.18494,613.0050472,0.0,14849,MI,1313,6975.0,6518.0,7.0,457.0
1936,Mississippi,10090.60773,16675.7554,151.5134514,0.0,46480,AR,165,18370.0,16720.0,9.0,1650.0
1937,Mississippi,2070.129274,4380.628312,6.509409441,0.0,14358,MO,1578,6285.0,5921.0,6.0,364.0
1938,Missoula,14033.121430000001,27257.443789999998,2253.044538,254.28552319999997,109299,MT,1659,60422.0,58051.0,4.0,2371.0
1939,Mitchell,7287.545434000001,10016.42682,871.9631641000001,0.0,23498,GA,502,8717.0,8131.0,7.0,586.0
1940,Mitchell,1623.4504279999999,2031.9046620000001,604.5461905000001,0.0,10776,IA,873,5599.0,5440.0,3.0,159.0
